Label,Value,Year
Reported,65,1985
Cleared,23,1985
Reported,59,1986
Cleared,13,1986
Reported,47,1987
Cleared,8,1987
Reported,25,1989
Cleared,0,1989
Reported,15,1990
Cleared,1,1990
Reported,37,1991
Cleared,9,1991
Reported,13,1992
Cleared,1,1992
Reported,29,1993
Cleared,3,1993
Reported,24,1994
Cleared,0,1994
Reported,2,1995
Cleared,0,1995
Reported,151,2007
Cleared,24,2007
Reported,147,2008
Cleared,22,2008
Reported,177,2009
Cleared,41,2009
Reported,156,2010
Cleared,29,2010
Reported,184,2011
Cleared,29,2011
Reported,166,2012
Cleared,28,2012
Reported,205,2013
Cleared,46,2013
Reported,181,2014
Cleared,38,2014
Reported,117,2015
Cleared,8,2015
Reported,160,2016
Cleared,15,2016
Reported,126,2017
Cleared,18,2017
