Label,Value,Year
Reported,4,1985
Cleared,3,1985
Reported,0,1986
Cleared,0,1986
Reported,3,1987
Cleared,3,1987
Reported,2,1988
Cleared,1,1988
Reported,1,1989
Cleared,1,1989
Reported,4,1990
Cleared,3,1990
Reported,10,1991
Cleared,9,1991
Reported,4,1992
Cleared,4,1992
Reported,8,1993
Cleared,6,1993
Reported,9,1994
Cleared,8,1994
Reported,1,1995
Cleared,1,1995
Reported,5,1996
Cleared,4,1996
Reported,6,1997
Cleared,6,1997
Reported,1,1998
Cleared,1,1998
Reported,3,1999
Cleared,2,1999
Reported,3,2000
Cleared,3,2000
Reported,3,2001
Cleared,2,2001
Reported,2,2002
Cleared,0,2002
Reported,3,2003
Cleared,3,2003
Reported,3,2004
Cleared,3,2004
Reported,2,2005
Cleared,2,2005
Reported,6,2006
Cleared,5,2006
Reported,5,2007
Cleared,4,2007
Reported,0,2008
Cleared,0,2008
Reported,5,2009
Cleared,3,2009
Reported,7,2010
Cleared,4,2010
Reported,2,2011
Cleared,3,2011
Reported,7,2012
Cleared,5,2012
Reported,5,2013
Cleared,5,2013
Reported,28,2014
Cleared,26,2014
Reported,22,2015
Cleared,13,2015
Reported,13,2016
Cleared,14,2016
Reported,21,2017
Cleared,17,2017
Reported,13,2018
Cleared,12,2018
