Label,Value,Year
Reported,22130,1985
Cleared,4930,1985
Reported,23074,1986
Cleared,5106,1986
Reported,24672,1987
Cleared,5369,1987
Reported,25489,1988
Cleared,6165,1988
Reported,24964,1989
Cleared,7005,1989
Reported,26205,1990
Cleared,6317,1990
Reported,27699,1991
Cleared,6961,1991
Reported,25391,1992
Cleared,6442,1992
Reported,24227,1993
Cleared,5764,1993
Reported,25063,1994
Cleared,5472,1994
Reported,26156,1995
Cleared,5396,1995
Reported,25755,1996
Cleared,5232,1996
Reported,25414,1997
Cleared,5136,1997
Reported,22568,1998
Cleared,5060,1998
Reported,13497,1999
Cleared,2965,1999
Reported,10210,2000
Cleared,713,2000
Reported,13166,2001
Cleared,1354,2001
Reported,17390,2002
Cleared,1510,2002
Reported,16672,2003
Cleared,1504,2003
Reported,15400,2004
Cleared,1368,2004
Reported,15956,2005
Cleared,1321,2005
Reported,15317,2006
Cleared,1191,2006
Reported,16690,2007
Cleared,1698,2007
Reported,18338,2008
Cleared,1788,2008
Reported,17828,2009
Cleared,2885,2009
Reported,15707,2010
Cleared,3359,2010
Reported,14882,2011
Cleared,4247,2011
Reported,14699,2012
Cleared,4062,2012
Reported,15174,2013
Cleared,4735,2013
Reported,14603,2014
Cleared,4587,2014
Reported,14434,2015
Cleared,4221,2015
Reported,14559,2016
Cleared,4332,2016
Reported,13991,2017
Cleared,4576,2017
Reported,13241,2018
Cleared,4446,2018
