Label,Value,Year
Reported,67,1985
Cleared,32,1985
Reported,101,1986
Cleared,54,1986
Reported,71,1987
Cleared,50,1987
Reported,55,1988
Cleared,41,1988
Reported,59,1989
Cleared,46,1989
Reported,53,1990
Cleared,25,1990
Reported,62,1991
Cleared,28,1991
Reported,64,1992
Cleared,30,1992
Reported,76,1993
Cleared,36,1993
Reported,77,1994
Cleared,28,1994
Reported,69,1995
Cleared,26,1995
Reported,79,1996
Cleared,33,1996
Reported,76,1997
Cleared,36,1997
Reported,61,1998
Cleared,29,1998
Reported,51,1999
Cleared,26,1999
Reported,77,2000
Cleared,31,2000
Reported,54,2001
Cleared,26,2001
Reported,50,2002
Cleared,29,2002
Reported,52,2003
Cleared,41,2003
Reported,42,2004
Cleared,27,2004
Reported,36,2005
Cleared,20,2005
Reported,43,2006
Cleared,32,2006
Reported,28,2007
Cleared,18,2007
Reported,49,2008
Cleared,36,2008
Reported,43,2009
Cleared,29,2009
Reported,61,2010
Cleared,42,2010
Reported,36,2011
Cleared,28,2011
Reported,8,2012
Cleared,3,2012
Reported,5,2013
Cleared,3,2013
Reported,8,2014
Cleared,5,2014
Reported,13,2015
Cleared,13,2015
Reported,11,2016
Cleared,7,2016
Reported,6,2017
Cleared,5,2017
Reported,9,2018
Cleared,3,2018
