Label,Value,Year
Reported,129,1985
Cleared,44,1985
Reported,103,1986
Cleared,41,1986
Reported,97,1987
Cleared,32,1987
Reported,110,1988
Cleared,55,1988
Reported,109,1989
Cleared,33,1989
Reported,131,1990
Cleared,25,1990
Reported,124,1991
Cleared,29,1991
Reported,120,1992
Cleared,27,1992
Reported,83,1993
Cleared,30,1993
Reported,126,1994
Cleared,23,1994
Reported,103,1995
Cleared,26,1995
Reported,92,1996
Cleared,16,1996
Reported,129,1997
Cleared,20,1997
Reported,98,1998
Cleared,4,1998
Reported,139,2000
Cleared,22,2000
Reported,113,2001
Cleared,15,2001
Reported,91,2002
Cleared,14,2002
Reported,134,2003
Cleared,18,2003
Reported,130,2004
Cleared,18,2004
Reported,164,2005
Cleared,13,2005
Reported,180,2006
Cleared,23,2006
Reported,181,2007
Cleared,25,2007
Reported,162,2008
Cleared,22,2008
Reported,161,2009
Cleared,29,2009
Reported,146,2010
Cleared,16,2010
Reported,136,2011
Cleared,23,2011
Reported,131,2012
Cleared,18,2012
Reported,50,2013
Cleared,9,2013
Reported,0,2014
Cleared,0,2014
Reported,126,2016
Cleared,24,2016
Reported,139,2017
Cleared,21,2017
