Label,Value,Year
Reported,16461,1985
Cleared,5854,1985
Reported,20576,1986
Cleared,7199,1986
Reported,18971,1987
Cleared,6633,1987
Reported,19817,1988
Cleared,5733,1988
Reported,19528,1989
Cleared,5445,1989
Reported,22637,1990
Cleared,6486,1990
Reported,26651,1991
Cleared,8577,1991
Reported,24837,1992
Cleared,10102,1992
Reported,25069,1993
Cleared,10463,1993
Reported,22986,1994
Cleared,9111,1994
Reported,22260,1995
Cleared,8385,1995
Reported,22456,1996
Cleared,8283,1996
Reported,21157,1997
Cleared,8227,1997
Reported,20183,1998
Cleared,7351,1998
Reported,21517,1999
Cleared,8951,1999
Reported,21491,2000
Cleared,8318,2000
Reported,23419,2001
Cleared,8073,2001
Reported,24958,2002
Cleared,8178,2002
Reported,23988,2003
Cleared,7343,2003
Reported,23427,2004
Cleared,6716,2004
Reported,23987,2005
Cleared,5723,2005
Reported,24250,2006
Cleared,6246,2006
Reported,24564,2007
Cleared,6098,2007
Reported,24779,2008
Cleared,8383,2008
Reported,25593,2009
Cleared,9622,2009
Reported,22491,2010
Cleared,9864,2010
Reported,20892,2011
Cleared,9531,2011
Reported,21610,2012
Cleared,8511,2012
Reported,20993,2013
Cleared,7830,2013
Reported,22008,2014
Cleared,5943,2014
Reported,21994,2015
Cleared,6901,2015
Reported,23960,2016
Cleared,8336,2016
Reported,25609,2017
Cleared,8830,2017
Reported,24667,2018
Cleared,7230,2018
