Label,Value,Year
Reported,8989,1985
Cleared,794,1985
Reported,10675,1986
Cleared,798,1986
Reported,9136,1987
Cleared,887,1987
Reported,9811,1988
Cleared,764,1988
Reported,9785,1990
Cleared,1135,1990
Reported,9905,1991
Cleared,1694,1991
Reported,9106,1992
Cleared,1067,1992
Reported,9296,1993
Cleared,556,1993
Reported,10018,1994
Cleared,641,1994
Reported,10127,1995
Cleared,554,1995
Reported,9026,1996
Cleared,653,1996
Reported,8755,1997
Cleared,886,1997
Reported,7692,1998
Cleared,654,1998
Reported,6087,1999
Cleared,541,1999
Reported,6946,2000
Cleared,460,2000
Reported,7340,2001
Cleared,432,2001
Reported,8932,2002
Cleared,60,2002
Reported,7967,2003
Cleared,0,2003
Reported,7240,2004
Cleared,0,2004
Reported,6209,2005
Cleared,0,2005
Reported,5482,2006
Cleared,0,2006
Reported,5777,2007
Cleared,0,2007
Reported,6370,2008
Cleared,0,2008
Reported,5999,2009
Cleared,0,2009
Reported,5760,2010
Cleared,0,2010
Reported,5373,2011
Cleared,134,2011
Reported,4713,2012
Cleared,319,2012
Reported,2405,2013
Cleared,105,2013
Reported,1526,2014
Cleared,73,2014
Reported,4284,2015
Cleared,258,2015
Reported,3724,2016
Cleared,207,2016
Reported,3331,2017
Cleared,115,2017
Reported,3606,2018
Cleared,112,2018
