Label,Value,Year
Reported,7301,1985
Cleared,3991,1985
Reported,8003,1986
Cleared,4208,1986
Reported,9577,1987
Cleared,4649,1987
Reported,9449,1989
Cleared,0,1989
Reported,11654,1990
Cleared,5951,1990
Reported,11512,1991
Cleared,6045,1991
Reported,11548,1992
Cleared,5661,1992
Reported,11417,1993
Cleared,5667,1993
Reported,10423,1994
Cleared,4943,1994
Reported,9596,1995
Cleared,4725,1995
Reported,9765,1996
Cleared,0,1996
Reported,9437,1997
Cleared,0,1997
Reported,8113,1998
Cleared,4480,1998
Reported,7265,1999
Cleared,0,1999
Reported,8207,2000
Cleared,4630,2000
Reported,7388,2001
Cleared,3848,2001
Reported,7043,2002
Cleared,3728,2002
Reported,6729,2003
Cleared,3060,2003
Reported,6533,2004
Cleared,2963,2004
Reported,6600,2005
Cleared,2718,2005
Reported,6663,2006
Cleared,2627,2006
Reported,8146,2007
Cleared,3057,2007
Reported,8032,2008
Cleared,3227,2008
Reported,6772,2009
Cleared,5687,2009
Reported,5469,2010
Cleared,2598,2010
Reported,5182,2011
Cleared,2533,2011
Reported,5189,2012
Cleared,2463,2012
Reported,5246,2013
Cleared,2429,2013
Reported,5853,2014
Cleared,2425,2014
Reported,5622,2015
Cleared,2311,2015
Reported,5504,2016
Cleared,2174,2016
Reported,5648,2017
Cleared,2183,2017
