Label,Value,Year
Reported,52,1985
Cleared,44,1985
Reported,41,1986
Cleared,26,1986
Reported,64,1987
Cleared,42,1987
Reported,43,1988
Cleared,21,1988
Reported,28,1989
Cleared,7,1989
Reported,22,1990
Cleared,7,1990
Reported,20,1991
Cleared,4,1991
Reported,25,1992
Cleared,2,1992
Reported,32,1993
Cleared,0,1993
Reported,34,1994
Cleared,2,1994
Reported,33,1995
Cleared,4,1995
Reported,81,1996
Cleared,18,1996
Reported,81,1997
Cleared,0,1997
Reported,49,1998
Cleared,6,1998
Reported,35,1999
Cleared,0,1999
Reported,48,2003
Cleared,0,2003
Reported,57,2004
Cleared,0,2004
Reported,55,2005
Cleared,0,2005
Reported,60,2006
Cleared,2,2006
Reported,28,2007
Cleared,0,2007
Reported,61,2008
Cleared,0,2008
Reported,98,2009
Cleared,5,2009
Reported,69,2010
Cleared,7,2010
Reported,30,2011
Cleared,1,2011
Reported,34,2012
Cleared,11,2012
Reported,36,2013
Cleared,2,2013
Reported,35,2014
Cleared,5,2014
Reported,45,2015
Cleared,16,2015
Reported,89,2016
Cleared,24,2016
Reported,83,2017
Cleared,14,2017
Reported,101,2018
Cleared,16,2018
