Label,Value,Year
Reported,121264,1985
Cleared,0,1985
Reported,121751,1986
Cleared,26434,1986
Reported,119072,1987
Cleared,4356,1987
Reported,128584,1988
Cleared,0,1988
Reported,130153,1989
Cleared,0,1989
Reported,130000,1990
Cleared,26187,1990
Reported,131688,1991
Cleared,0,1991
Reported,119697,1992
Cleared,29494,1992
Reported,121314,1993
Cleared,27641,1993
Reported,121164,1994
Cleared,28026,1994
Reported,121487,1995
Cleared,0,1995
Reported,119492,1996
Cleared,0,1996
Reported,119609,1997
Cleared,0,1997
Reported,121537,1998
Cleared,0,1998
Reported,112454,1999
Cleared,0,1999
Reported,106127,2000
Cleared,0,2000
Reported,97496,2001
Cleared,0,2001
Reported,96380,2002
Cleared,0,2002
Reported,96779,2003
Cleared,0,2003
Reported,93375,2004
Cleared,0,2004
Reported,83373,2005
Cleared,0,2005
Reported,83737,2006
Cleared,0,2006
Reported,82942,2007
Cleared,0,2007
Reported,86043,2008
Cleared,0,2008
Reported,78444,2009
Cleared,0,2009
Reported,74764,2010
Cleared,0,2010
Reported,72373,2011
Cleared,0,2011
Reported,72717,2012
Cleared,0,2012
Reported,66918,2013
Cleared,0,2013
Reported,60800,2014
Cleared,0,2014
Reported,57136,2015
Cleared,0,2015
Reported,61427,2016
Cleared,0,2016
Reported,63834,2017
Cleared,0,2017
Reported,64982,2018
Cleared,0,2018
