Label,Value,Year
Reported,73401,1985
Cleared,18571,1985
Reported,80734,1986
Cleared,17905,1986
Reported,85255,1987
Cleared,20580,1987
Reported,82366,1988
Cleared,18541,1988
Reported,79272,1989
Cleared,19911,1989
Reported,74229,1990
Cleared,16735,1990
Reported,71920,1991
Cleared,17490,1991
Reported,63079,1992
Cleared,14808,1992
Reported,54183,1993
Cleared,13848,1993
Reported,48268,1994
Cleared,14474,1994
Reported,49068,1995
Cleared,14154,1995
Reported,49018,1996
Cleared,13280,1996
Reported,50586,1997
Cleared,13037,1997
Reported,49281,1998
Cleared,11748,1998
Reported,52026,1999
Cleared,11191,1999
Reported,50777,2000
Cleared,10737,2000
Reported,53611,2001
Cleared,11486,2001
Reported,56306,2002
Cleared,11783,2002
Reported,58554,2003
Cleared,11510,2003
Reported,55059,2004
Cleared,10943,2004
Reported,52315,2005
Cleared,9613,2005
Reported,50009,2006
Cleared,8257,2006
Reported,47699,2007
Cleared,8520,2007
Reported,42402,2008
Cleared,7800,2008
Reported,41481,2009
Cleared,7095,2009
Reported,36147,2010
Cleared,6401,2010
Reported,35148,2011
Cleared,6225,2011
Reported,31148,2012
Cleared,4535,2012
Reported,30374,2013
Cleared,4444,2013
Reported,26939,2014
Cleared,3862,2014
Reported,26076,2015
Cleared,3096,2015
Reported,26370,2016
Cleared,2079,2016
Reported,24847,2017
Cleared,1801,2017
Reported,25698,2018
Cleared,1343,2018
