Label,Value,Year
Reported,1076,1985
Cleared,533,1985
Reported,1124,1986
Cleared,519,1986
Reported,985,1987
Cleared,562,1987
Reported,1018,1988
Cleared,436,1988
Reported,1019,1989
Cleared,436,1989
Reported,1461,1990
Cleared,574,1990
Reported,1555,1991
Cleared,583,1991
Reported,1450,1992
Cleared,469,1992
Reported,1555,1993
Cleared,536,1993
Reported,1542,1994
Cleared,458,1994
Reported,1336,1995
Cleared,0,1995
Reported,1376,1996
Cleared,0,1996
Reported,1284,1997
Cleared,326,1997
Reported,1097,1998
Cleared,259,1998
Reported,1002,1999
Cleared,219,1999
Reported,1005,2000
Cleared,224,2000
Reported,1183,2001
Cleared,226,2001
Reported,1174,2002
Cleared,271,2002
Reported,1251,2003
Cleared,247,2003
Reported,1406,2004
Cleared,377,2004
Reported,1182,2005
Cleared,337,2005
Reported,1358,2006
Cleared,395,2006
Reported,1457,2007
Cleared,409,2007
Reported,1333,2008
Cleared,394,2008
Reported,1415,2009
Cleared,371,2009
Reported,1231,2010
Cleared,358,2010
Reported,1106,2011
Cleared,322,2011
Reported,978,2012
Cleared,227,2012
Reported,763,2013
Cleared,219,2013
Reported,873,2014
Cleared,272,2014
Reported,929,2015
Cleared,287,2015
Reported,1048,2016
Cleared,362,2016
Reported,987,2017
Cleared,329,2017
Reported,1021,2018
Cleared,341,2018
