Label,Value,Year
Reported,95,1985
Cleared,15,1985
Reported,100,1986
Cleared,13,1986
Reported,91,1987
Cleared,6,1987
Reported,91,1988
Cleared,21,1988
Reported,82,1989
Cleared,15,1989
Reported,53,1990
Cleared,5,1990
Reported,64,1991
Cleared,16,1991
Reported,108,1992
Cleared,10,1992
Reported,96,1993
Cleared,6,1993
Reported,48,1994
Cleared,5,1994
Reported,59,1995
Cleared,8,1995
Reported,52,1996
Cleared,5,1996
Reported,49,1997
Cleared,8,1997
Reported,76,1999
Cleared,5,1999
Reported,62,2000
Cleared,14,2000
Reported,70,2001
Cleared,4,2001
Reported,72,2002
Cleared,10,2002
Reported,45,2003
Cleared,4,2003
Reported,46,2004
Cleared,9,2004
Reported,52,2005
Cleared,2,2005
Reported,47,2006
Cleared,3,2006
Reported,30,2007
Cleared,3,2007
Reported,40,2008
Cleared,11,2008
Reported,40,2009
Cleared,4,2009
Reported,52,2010
Cleared,5,2010
Reported,31,2011
Cleared,1,2011
Reported,32,2012
Cleared,5,2012
Reported,45,2013
Cleared,4,2013
Reported,26,2014
Cleared,1,2014
Reported,26,2015
Cleared,2,2015
Reported,26,2016
Cleared,1,2016
Reported,27,2017
Cleared,1,2017
Reported,25,2018
Cleared,0,2018
