Label,Value,Year
Reported,105,1985
Cleared,0,1985
Reported,82,1986
Cleared,21,1986
Reported,85,1987
Cleared,65,1987
Reported,107,1988
Cleared,69,1988
Reported,136,1989
Cleared,87,1989
Reported,137,1990
Cleared,95,1990
Reported,97,1991
Cleared,37,1991
Reported,115,1992
Cleared,54,1992
Reported,22,2006
Cleared,0,2006
Reported,25,2007
Cleared,0,2007
Reported,37,2008
Cleared,0,2008
Reported,55,2009
Cleared,0,2009
Reported,33,2010
Cleared,0,2010
Reported,56,2011
Cleared,0,2011
Reported,47,2012
Cleared,0,2012
Reported,64,2013
Cleared,0,2013
Reported,49,2014
Cleared,0,2014
Reported,46,2015
Cleared,0,2015
Reported,45,2016
Cleared,0,2016
Reported,49,2017
Cleared,0,2017
Reported,47,2018
Cleared,0,2018
