Label,Value,Year
Reported,8,1985
Cleared,2,1985
Reported,4,1986
Cleared,2,1986
Reported,16,1987
Cleared,16,1987
Reported,28,1988
Cleared,23,1988
Reported,31,1989
Cleared,30,1989
Reported,38,1990
Cleared,32,1990
Reported,40,1991
Cleared,38,1991
Reported,33,1992
Cleared,27,1992
Reported,16,1993
Cleared,11,1993
Reported,7,1994
Cleared,4,1994
Reported,4,1995
Cleared,1,1995
Reported,1,1996
Cleared,0,1996
Reported,2,1997
Cleared,0,1997
Reported,8,1998
Cleared,6,1998
Reported,16,1999
Cleared,14,1999
Reported,9,2000
Cleared,9,2000
Reported,9,2001
Cleared,5,2001
Reported,12,2002
Cleared,8,2002
Reported,16,2003
Cleared,12,2003
Reported,12,2004
Cleared,13,2004
Reported,20,2005
Cleared,17,2005
Reported,21,2006
Cleared,14,2006
Reported,12,2007
Cleared,8,2007
Reported,2,2008
Cleared,3,2008
Reported,8,2009
Cleared,5,2009
Reported,4,2010
Cleared,3,2010
Reported,4,2011
Cleared,4,2011
Reported,4,2012
Cleared,3,2012
Reported,7,2013
Cleared,5,2013
Reported,4,2014
Cleared,4,2014
Reported,2,2016
Cleared,2,2016
Reported,7,2017
Cleared,5,2017
Reported,5,2018
Cleared,2,2018
