Label,Value,Year
Reported,3103,1985
Cleared,257,1985
Reported,3450,1986
Cleared,264,1986
Reported,4337,1987
Cleared,455,1987
Reported,4500,1988
Cleared,349,1988
Reported,7025,1989
Cleared,724,1989
Reported,7762,1990
Cleared,733,1990
Reported,8803,1991
Cleared,722,1991
Reported,9116,1992
Cleared,713,1992
Reported,7980,1993
Cleared,0,1993
Reported,2365,1994
Cleared,206,1994
Reported,1605,1995
Cleared,185,1995
Reported,3597,1996
Cleared,457,1996
Reported,2743,1997
Cleared,378,1997
Reported,987,1998
Cleared,70,1998
Reported,2884,2002
Cleared,688,2002
Reported,2833,2003
Cleared,615,2003
Reported,2559,2004
Cleared,451,2004
Reported,2215,2005
Cleared,336,2005
Reported,2328,2006
Cleared,445,2006
Reported,2096,2007
Cleared,451,2007
Reported,1940,2008
Cleared,460,2008
Reported,1507,2009
Cleared,351,2009
Reported,1446,2010
Cleared,300,2010
Reported,1169,2011
Cleared,226,2011
Reported,1046,2012
Cleared,216,2012
Reported,1051,2013
Cleared,276,2013
Reported,1131,2014
Cleared,294,2014
Reported,1181,2015
Cleared,289,2015
Reported,1079,2016
Cleared,244,2016
Reported,1008,2017
Cleared,280,2017
Reported,884,2018
Cleared,246,2018
