Label,Value,Year
Reported,0,1985
Cleared,0,1985
Reported,0,1986
Cleared,0,1986
Reported,0,1987
Cleared,0,1987
Reported,1373,1988
Cleared,270,1988
Reported,712,1989
Cleared,175,1989
Reported,1652,1990
Cleared,229,1990
Reported,1993,1991
Cleared,213,1991
Reported,2065,1992
Cleared,247,1992
Reported,2282,1993
Cleared,238,1993
Reported,2500,1994
Cleared,247,1994
Reported,2333,1995
Cleared,227,1995
Reported,2681,1996
Cleared,202,1996
Reported,3131,1997
Cleared,192,1997
Reported,2879,1998
Cleared,224,1998
Reported,3097,1999
Cleared,240,1999
Reported,2581,2000
Cleared,170,2000
Reported,0,2001
Cleared,0,2001
Reported,0,2002
Cleared,0,2002
Reported,0,2003
Cleared,0,2003
Reported,0,2004
Cleared,0,2004
Reported,0,2005
Cleared,0,2005
Reported,0,2006
Cleared,0,2006
Reported,0,2007
Cleared,0,2007
Reported,0,2008
Cleared,0,2008
Reported,0,2009
Cleared,0,2009
Reported,0,2010
Cleared,0,2010
Reported,0,2011
Cleared,0,2011
Reported,0,2012
Cleared,0,2012
Reported,0,2013
Cleared,0,2013
Reported,399,2014
Cleared,83,2014
Reported,330,2015
Cleared,79,2015
Reported,416,2016
Cleared,90,2016
Reported,413,2017
Cleared,85,2017
Reported,430,2018
Cleared,84,2018
