Label,Value,Year
Reported,1771,1985
Cleared,762,1985
Reported,1978,1986
Cleared,960,1986
Reported,1866,1987
Cleared,956,1987
Reported,2021,1988
Cleared,1111,1988
Reported,1827,1989
Cleared,983,1989
Reported,1957,1990
Cleared,1010,1990
Reported,2287,1991
Cleared,1180,1991
Reported,2360,1992
Cleared,1086,1992
Reported,2117,1993
Cleared,1134,1993
Reported,1963,1994
Cleared,1075,1994
Reported,1867,1995
Cleared,1290,1995
Reported,1835,1996
Cleared,1106,1996
Reported,1614,1997
Cleared,1007,1997
Reported,1091,1998
Cleared,665,1998
Reported,1783,2002
Cleared,1521,2002
Reported,1790,2003
Cleared,1364,2003
Reported,1760,2004
Cleared,1575,2004
Reported,1793,2005
Cleared,498,2005
Reported,1813,2006
Cleared,414,2006
Reported,1639,2007
Cleared,642,2007
Reported,1602,2008
Cleared,821,2008
Reported,1640,2009
Cleared,754,2009
Reported,1496,2010
Cleared,851,2010
Reported,1459,2011
Cleared,1271,2011
Reported,1654,2012
Cleared,813,2012
Reported,1394,2013
Cleared,704,2013
Reported,1329,2014
Cleared,657,2014
Reported,1318,2015
Cleared,667,2015
Reported,1167,2016
Cleared,625,2016
Reported,1113,2017
Cleared,649,2017
Reported,1000,2018
Cleared,581,2018
