Label,Value,Year
Reported,14004,1985
Cleared,2430,1985
Reported,16940,1986
Cleared,2689,1986
Reported,15694,1987
Cleared,2554,1987
Reported,19766,1989
Cleared,0,1989
Reported,16447,1990
Cleared,2352,1990
Reported,20683,1991
Cleared,3603,1991
Reported,20782,1992
Cleared,2920,1992
Reported,20201,1993
Cleared,2980,1993
Reported,22272,1994
Cleared,3193,1994
Reported,21528,1995
Cleared,3322,1995
Reported,23223,1996
Cleared,0,1996
Reported,22184,1997
Cleared,4241,1997
Reported,21718,1998
Cleared,3422,1998
Reported,23533,1999
Cleared,3674,1999
Reported,19480,2000
Cleared,3570,2000
Reported,20109,2001
Cleared,3647,2001
Reported,20828,2002
Cleared,3850,2002
Reported,21417,2003
Cleared,4412,2003
Reported,19643,2004
Cleared,4554,2004
Reported,19072,2005
Cleared,4506,2005
Reported,20494,2006
Cleared,3909,2006
Reported,19817,2007
Cleared,4296,2007
Reported,19144,2008
Cleared,5110,2008
Reported,17141,2009
Cleared,5067,2009
Reported,15099,2010
Cleared,3680,2010
Reported,13190,2011
Cleared,3422,2011
Reported,12707,2012
Cleared,3590,2012
Reported,11840,2013
Cleared,3680,2013
Reported,11592,2014
Cleared,3519,2014
Reported,11342,2015
Cleared,3607,2015
Reported,9972,2016
Cleared,2815,2016
Reported,10091,2017
Cleared,2705,2017
