Label,Value,Year
Reported,5111,1985
Cleared,1464,1985
Reported,5085,1986
Cleared,1371,1986
Reported,4654,1987
Cleared,1306,1987
Reported,4867,1988
Cleared,1221,1988
Reported,5005,1989
Cleared,1185,1989
Reported,7053,1990
Cleared,1476,1990
Reported,7020,1991
Cleared,1543,1991
Reported,8278,1992
Cleared,1385,1992
Reported,8454,1993
Cleared,1294,1993
Reported,6624,1994
Cleared,1149,1994
Reported,6469,1995
Cleared,1202,1995
Reported,5539,1996
Cleared,1185,1996
Reported,4606,1997
Cleared,984,1997
Reported,3927,1998
Cleared,771,1998
Reported,3475,1999
Cleared,664,1999
Reported,3456,2000
Cleared,627,2000
Reported,3808,2001
Cleared,687,2001
Reported,3208,2002
Cleared,811,2002
Reported,3065,2003
Cleared,1158,2003
Reported,3041,2004
Cleared,562,2004
Reported,3078,2005
Cleared,454,2005
Reported,3858,2006
Cleared,593,2006
Reported,3771,2007
Cleared,597,2007
Reported,4108,2008
Cleared,960,2008
Reported,3423,2009
Cleared,868,2009
Reported,3180,2010
Cleared,754,2010
Reported,3088,2011
Cleared,802,2011
Reported,3484,2012
Cleared,689,2012
Reported,4202,2013
Cleared,996,2013
Reported,3224,2014
Cleared,738,2014
Reported,3610,2015
Cleared,816,2015
Reported,3175,2016
Cleared,766,2016
Reported,3220,2017
Cleared,773,2017
Reported,3165,2018
Cleared,871,2018
