Label,Value,Year
Reported,2103,1985
Cleared,442,1985
Reported,2299,1986
Cleared,491,1986
Reported,2534,1987
Cleared,543,1987
Reported,2715,1988
Cleared,562,1988
Reported,2763,1989
Cleared,462,1989
Reported,2889,1990
Cleared,635,1990
Reported,2828,1991
Cleared,606,1991
Reported,2322,1992
Cleared,634,1992
Reported,2195,1993
Cleared,591,1993
Reported,2224,1994
Cleared,524,1994
Reported,2426,1995
Cleared,431,1995
Reported,2588,1996
Cleared,677,1996
Reported,2312,1997
Cleared,612,1997
Reported,2393,1998
Cleared,591,1998
Reported,2106,1999
Cleared,600,1999
Reported,2375,2000
Cleared,675,2000
Reported,2572,2001
Cleared,541,2001
Reported,2945,2002
Cleared,623,2002
Reported,2958,2003
Cleared,599,2003
Reported,3084,2004
Cleared,666,2004
Reported,2921,2005
Cleared,657,2005
Reported,2161,2006
Cleared,448,2006
Reported,1927,2007
Cleared,449,2007
Reported,2352,2008
Cleared,528,2008
Reported,2540,2009
Cleared,685,2009
Reported,2488,2010
Cleared,696,2010
Reported,2237,2011
Cleared,569,2011
Reported,2165,2012
Cleared,619,2012
Reported,1941,2013
Cleared,438,2013
Reported,1815,2014
Cleared,429,2014
Reported,1804,2015
Cleared,421,2015
Reported,1862,2016
Cleared,359,2016
Reported,1595,2017
Cleared,203,2017
Reported,1383,2018
Cleared,220,2018
