Label,Value,Year
Reported,226,1985
Cleared,91,1985
Reported,210,1986
Cleared,76,1986
Reported,172,1987
Cleared,95,1987
Reported,311,1988
Cleared,89,1988
Reported,329,1989
Cleared,80,1989
Reported,338,1990
Cleared,78,1990
Reported,311,1991
Cleared,78,1991
Reported,353,1992
Cleared,89,1992
Reported,354,1993
Cleared,106,1993
Reported,404,1994
Cleared,64,1994
Reported,227,1995
Cleared,54,1995
Reported,215,1996
Cleared,63,1996
Reported,225,1997
Cleared,74,1997
Reported,0,1998
Cleared,0,1998
Reported,0,2002
Cleared,0,2002
Reported,0,2003
Cleared,0,2003
Reported,115,2004
Cleared,39,2004
Reported,137,2005
Cleared,0,2005
Reported,0,2006
Cleared,0,2006
Reported,0,2007
Cleared,0,2007
Reported,0,2008
Cleared,0,2008
Reported,0,2009
Cleared,0,2009
Reported,20,2010
Cleared,4,2010
Reported,119,2011
Cleared,22,2011
Reported,79,2012
Cleared,0,2012
Reported,79,2013
Cleared,10,2013
Reported,94,2014
Cleared,12,2014
Reported,97,2015
Cleared,18,2015
Reported,68,2016
Cleared,12,2016
Reported,65,2017
Cleared,14,2017
Reported,39,2018
Cleared,10,2018
