Label,Value,Year
Reported,124838,1985
Cleared,10840,1985
Reported,124382,1986
Cleared,10993,1986
Reported,123412,1987
Cleared,12157,1987
Reported,127148,1988
Cleared,12546,1988
Reported,121322,1989
Cleared,10642,1989
Reported,119937,1990
Cleared,10202,1990
Reported,112015,1991
Cleared,10117,1991
Reported,103476,1992
Cleared,8674,1992
Reported,99207,1993
Cleared,7618,1993
Reported,88370,1994
Cleared,7875,1994
Reported,73889,1995
Cleared,3440,1995
Reported,61270,1996
Cleared,7688,1996
Reported,54099,1997
Cleared,7404,1997
Reported,46185,1998
Cleared,7171,1998
Reported,40469,1999
Cleared,5558,1999
Reported,37112,2000
Cleared,5221,2000
Reported,31563,2001
Cleared,4710,2001
Reported,30102,2002
Cleared,4567,2002
Reported,28293,2003
Cleared,0,2003
Reported,26100,2004
Cleared,0,2004
Reported,23210,2005
Cleared,0,2005
Reported,22137,2006
Cleared,0,2006
Reported,20914,2007
Cleared,0,2007
Reported,19867,2008
Cleared,0,2008
Reported,18780,2009
Cleared,0,2009
Reported,17926,2010
Cleared,0,2010
Reported,18159,2011
Cleared,0,2011
Reported,18635,2012
Cleared,0,2012
Reported,16606,2013
Cleared,3814,2013
Reported,15916,2014
Cleared,3773,2014
Reported,14098,2015
Cleared,3765,2015
Reported,12041,2016
Cleared,3501,2016
Reported,11104,2017
Cleared,3256,2017
Reported,10837,2018
Cleared,3646,2018
