Label,Value,Year
Reported,16,1985
Cleared,3,1985
Reported,15,1986
Cleared,2,1986
Reported,11,1987
Cleared,0,1987
Reported,18,1988
Cleared,0,1988
Reported,32,1989
Cleared,4,1989
Reported,46,1990
Cleared,3,1990
Reported,28,1991
Cleared,1,1991
Reported,30,1992
Cleared,4,1992
Reported,32,1993
Cleared,5,1993
Reported,12,1994
Cleared,0,1994
Reported,36,1995
Cleared,4,1995
Reported,25,1996
Cleared,10,1996
Reported,20,1997
Cleared,3,1997
Reported,24,1998
Cleared,5,1998
Reported,24,1999
Cleared,4,1999
Reported,26,2000
Cleared,10,2000
Reported,25,2001
Cleared,4,2001
Reported,22,2002
Cleared,5,2002
Reported,38,2003
Cleared,8,2003
Reported,38,2004
Cleared,11,2004
Reported,44,2005
Cleared,10,2005
Reported,32,2006
Cleared,9,2006
Reported,44,2007
Cleared,6,2007
Reported,32,2008
Cleared,5,2008
Reported,28,2009
Cleared,3,2009
Reported,29,2010
Cleared,7,2010
Reported,44,2011
Cleared,3,2011
Reported,41,2012
Cleared,11,2012
Reported,44,2013
Cleared,11,2013
Reported,35,2014
Cleared,24,2014
Reported,54,2015
Cleared,35,2015
Reported,15,2016
Cleared,3,2016
Reported,34,2017
Cleared,5,2017
Reported,33,2018
Cleared,6,2018
