Label,Value,Year
Reported,21,1990
Cleared,1,1990
Reported,47,1991
Cleared,14,1991
Reported,17,1992
Cleared,2,1992
Reported,21,1993
Cleared,9,1993
Reported,9,1994
Cleared,2,1994
Reported,16,1995
Cleared,2,1995
Reported,16,1996
Cleared,1,1996
Reported,15,1997
Cleared,6,1997
Reported,13,1998
Cleared,8,1998
Reported,19,1999
Cleared,2,1999
Reported,10,2001
Cleared,2,2001
Reported,10,2002
Cleared,4,2002
Reported,19,2003
Cleared,3,2003
Reported,25,2004
Cleared,10,2004
Reported,16,2005
Cleared,0,2005
Reported,20,2006
Cleared,3,2006
Reported,39,2007
Cleared,11,2007
Reported,16,2008
Cleared,1,2008
Reported,32,2009
Cleared,2,2009
Reported,66,2010
Cleared,1,2010
Reported,22,2011
Cleared,1,2011
Reported,34,2012
Cleared,2,2012
Reported,22,2013
Cleared,2,2013
Reported,7,2014
Cleared,1,2014
Reported,96,2015
Cleared,4,2015
Reported,26,2016
Cleared,1,2016
Reported,20,2017
Cleared,1,2017
Reported,29,2018
Cleared,3,2018
