Label,Value,Year
Reported,279,1985
Cleared,61,1985
Reported,239,1986
Cleared,54,1986
Reported,232,1987
Cleared,40,1987
Reported,253,1988
Cleared,44,1988
Reported,184,1989
Cleared,32,1989
Reported,57,1990
Cleared,14,1990
Reported,32,1991
Cleared,8,1991
Reported,72,1992
Cleared,1,1992
Reported,136,1993
Cleared,10,1993
Reported,170,1994
Cleared,26,1994
Reported,176,1995
Cleared,18,1995
Reported,186,1996
Cleared,8,1996
Reported,210,1997
Cleared,11,1997
Reported,170,1998
Cleared,2,1998
Reported,329,2000
Cleared,15,2000
Reported,262,2001
Cleared,10,2001
Reported,310,2002
Cleared,6,2002
Reported,305,2003
Cleared,24,2003
Reported,288,2004
Cleared,20,2004
Reported,310,2005
Cleared,34,2005
Reported,307,2006
Cleared,32,2006
Reported,297,2007
Cleared,29,2007
Reported,265,2008
Cleared,17,2008
Reported,177,2009
Cleared,10,2009
Reported,119,2010
Cleared,6,2010
Reported,112,2011
Cleared,7,2011
Reported,135,2012
Cleared,7,2012
Reported,92,2013
Cleared,1,2013
Reported,0,2014
Cleared,0,2014
Reported,115,2016
Cleared,9,2016
Reported,200,2017
Cleared,7,2017
