Label,Value,Year
Reported,90,1985
Cleared,0,1985
Reported,76,1986
Cleared,20,1986
Reported,75,1987
Cleared,58,1987
Reported,98,1988
Cleared,68,1988
Reported,126,1989
Cleared,83,1989
Reported,118,1990
Cleared,89,1990
Reported,74,1991
Cleared,31,1991
Reported,100,1992
Cleared,52,1992
Reported,18,2006
Cleared,0,2006
Reported,21,2007
Cleared,0,2007
Reported,32,2008
Cleared,0,2008
Reported,49,2009
Cleared,0,2009
Reported,23,2010
Cleared,0,2010
Reported,38,2011
Cleared,0,2011
Reported,34,2012
Cleared,0,2012
Reported,44,2013
Cleared,0,2013
Reported,28,2014
Cleared,0,2014
Reported,28,2015
Cleared,0,2015
Reported,33,2016
Cleared,0,2016
Reported,33,2017
Cleared,0,2017
Reported,31,2018
Cleared,0,2018
