Label,Value,Year
Reported,139449,1985
Cleared,14613,1985
Reported,147574,1986
Cleared,17342,1986
Reported,144457,1987
Cleared,17835,1987
Reported,158095,1988
Cleared,18960,1988
Reported,165806,1989
Cleared,21033,1989
Reported,162232,1990
Cleared,20501,1990
Reported,153657,1991
Cleared,20929,1991
Reported,123447,1992
Cleared,19127,1992
Reported,116110,1993
Cleared,17135,1993
Reported,105093,1994
Cleared,16683,1994
Reported,109342,1995
Cleared,16658,1995
Reported,112873,1996
Cleared,17614,1996
Reported,109687,1997
Cleared,16123,1997
Reported,107634,1998
Cleared,14171,1998
Reported,110257,1999
Cleared,13695,1999
Reported,110220,2000
Cleared,13227,2000
Reported,118568,2001
Cleared,12995,2001
Reported,124289,2002
Cleared,13961,2002
Reported,120005,2003
Cleared,13306,2003
Reported,123425,2004
Cleared,13378,2004
Reported,120425,2005
Cleared,10667,2005
Reported,121053,2006
Cleared,11227,2006
Reported,123326,2007
Cleared,12741,2007
Reported,110759,2008
Cleared,12263,2008
Reported,120933,2009
Cleared,14203,2009
Reported,115323,2010
Cleared,14442,2010
Reported,108336,2011
Cleared,13687,2011
Reported,107678,2012
Cleared,12649,2012
Reported,110919,2013
Cleared,12286,2013
Reported,104197,2014
Cleared,9646,2014
Reported,100053,2015
Cleared,9374,2015
Reported,100856,2016
Cleared,8686,2016
Reported,96532,2017
Cleared,7511,2017
Reported,94023,2018
Cleared,6201,2018
