Label,Value,Year
Reported,75002,1985
Cleared,14135,1985
Reported,80136,1986
Cleared,15505,1986
Reported,75779,1987
Cleared,15897,1987
Reported,78603,1988
Cleared,16579,1988
Reported,93878,1989
Cleared,17890,1989
Reported,95114,1990
Cleared,16291,1990
Reported,88162,1991
Cleared,14910,1991
Reported,81306,1992
Cleared,13888,1992
Reported,84565,1993
Cleared,12772,1993
Reported,96504,1994
Cleared,14407,1994
Reported,106536,1995
Cleared,15977,1995
Reported,98220,1996
Cleared,14930,1996
Reported,102281,1997
Cleared,14492,1997
Reported,94533,1998
Cleared,14287,1998
Reported,84442,1999
Cleared,12111,1999
Reported,87744,2000
Cleared,11093,2000
Reported,94443,2001
Cleared,11008,2001
Reported,99693,2002
Cleared,11480,2002
Reported,97823,2003
Cleared,11428,2003
Reported,94406,2004
Cleared,10198,2004
Reported,93328,2005
Cleared,11029,2005
Reported,90050,2006
Cleared,8942,2006
Reported,89825,2007
Cleared,9655,2007
Reported,82689,2008
Cleared,10094,2008
Reported,65617,2009
Cleared,10353,2009
Reported,61415,2010
Cleared,9111,2010
Reported,64479,2011
Cleared,9155,2011
Reported,60777,2012
Cleared,9613,2012
Reported,60085,2013
Cleared,9912,2013
Reported,56977,2014
Cleared,9458,2014
Reported,54456,2015
Cleared,8532,2015
Reported,58552,2016
Cleared,7894,2016
Reported,60353,2017
Cleared,7208,2017
Reported,57732,2018
Cleared,7504,2018
