Label,Value,Year
Reported,79,1985
Cleared,17,1985
Reported,81,1986
Cleared,40,1986
Reported,56,1987
Cleared,11,1987
Reported,67,1988
Cleared,16,1988
Reported,96,1989
Cleared,21,1989
Reported,79,1990
Cleared,24,1990
Reported,94,1991
Cleared,16,1991
Reported,46,1992
Cleared,14,1992
Reported,37,1993
Cleared,16,1993
Reported,49,1994
Cleared,12,1994
Reported,40,1995
Cleared,22,1995
Reported,40,1996
Cleared,18,1996
Reported,45,1997
Cleared,33,1997
Reported,53,1998
Cleared,27,1998
Reported,42,2000
Cleared,7,2000
Reported,85,2002
Cleared,24,2002
Reported,28,2008
Cleared,7,2008
Reported,127,2014
Cleared,32,2014
Reported,102,2015
Cleared,16,2015
Reported,89,2016
Cleared,18,2016
Reported,88,2017
Cleared,30,2017
Reported,33,2018
Cleared,9,2018
