Label,Value,Year
Reported,120,1985
Cleared,24,1985
Reported,103,1986
Cleared,26,1986
Reported,148,1987
Cleared,40,1987
Reported,136,1988
Cleared,21,1988
Reported,135,1989
Cleared,32,1989
Reported,150,1990
Cleared,63,1990
Reported,143,1991
Cleared,47,1991
Reported,133,1992
Cleared,50,1992
Reported,160,1993
Cleared,39,1993
Reported,155,1994
Cleared,41,1994
Reported,185,1995
Cleared,60,1995
Reported,176,1996
Cleared,59,1996
Reported,209,1997
Cleared,57,1997
Reported,186,1998
Cleared,59,1998
Reported,151,1999
Cleared,41,1999
Reported,144,2000
Cleared,36,2000
Reported,118,2001
Cleared,20,2001
Reported,136,2002
Cleared,20,2002
Reported,154,2003
Cleared,31,2003
Reported,148,2004
Cleared,23,2004
Reported,142,2005
Cleared,44,2005
Reported,199,2006
Cleared,55,2006
Reported,168,2007
Cleared,41,2007
Reported,196,2008
Cleared,43,2008
Reported,186,2009
Cleared,41,2009
Reported,242,2010
Cleared,58,2010
Reported,212,2011
Cleared,61,2011
Reported,200,2012
Cleared,56,2012
Reported,198,2013
Cleared,11,2013
Reported,240,2014
Cleared,30,2014
Reported,196,2015
Cleared,20,2015
Reported,209,2016
Cleared,8,2016
Reported,193,2017
Cleared,8,2017
Reported,174,2018
Cleared,16,2018
