Label,Value,Year
Reported,16565,1985
Cleared,1245,1985
Reported,15165,1986
Cleared,1734,1986
Reported,18018,1987
Cleared,1663,1987
Reported,18346,1988
Cleared,1401,1988
Reported,18043,1989
Cleared,1429,1989
Reported,17568,1990
Cleared,1796,1990
Reported,16064,1991
Cleared,1252,1991
Reported,16633,1992
Cleared,1095,1992
Reported,16924,1993
Cleared,1163,1993
Reported,15071,1994
Cleared,1038,1994
Reported,15614,1995
Cleared,1218,1995
Reported,18888,1996
Cleared,2233,1996
Reported,19028,1997
Cleared,1911,1997
Reported,17640,1998
Cleared,1507,1998
Reported,17685,1999
Cleared,1455,1999
Reported,19460,2000
Cleared,1741,2000
Reported,20361,2001
Cleared,2272,2001
Reported,22207,2002
Cleared,2931,2002
Reported,23292,2003
Cleared,3000,2003
Reported,25694,2004
Cleared,3337,2004
Reported,25364,2005
Cleared,3013,2005
Reported,25710,2006
Cleared,2762,2006
Reported,28382,2007
Cleared,2780,2007
Reported,28560,2008
Cleared,2986,2008
Reported,33921,2009
Cleared,4033,2009
Reported,35318,2010
Cleared,4421,2010
Reported,31818,2011
Cleared,3974,2011
Reported,32259,2012
Cleared,4178,2012
Reported,31501,2013
Cleared,4315,2013
Reported,30520,2014
Cleared,4318,2014
Reported,29300,2015
Cleared,4129,2015
Reported,29962,2016
Cleared,3434,2016
Reported,29396,2017
Cleared,2715,2017
Reported,28113,2018
Cleared,2368,2018
