Label,Value,Year
Reported,5934,1985
Cleared,744,1985
Reported,6832,1986
Cleared,843,1986
Reported,7725,1987
Cleared,921,1987
Reported,9578,1988
Cleared,1113,1988
Reported,9676,1989
Cleared,1050,1989
Reported,11361,1990
Cleared,1023,1990
Reported,11907,1991
Cleared,995,1991
Reported,12669,1992
Cleared,802,1992
Reported,11056,1993
Cleared,666,1993
Reported,9249,1994
Cleared,463,1994
Reported,8291,1995
Cleared,473,1995
Reported,8565,1996
Cleared,470,1996
Reported,7403,1997
Cleared,390,1997
Reported,6747,1998
Cleared,407,1998
Reported,5977,1999
Cleared,238,1999
Reported,5563,2000
Cleared,222,2000
Reported,6465,2001
Cleared,185,2001
Reported,6197,2002
Cleared,283,2002
Reported,6991,2003
Cleared,268,2003
Reported,8061,2004
Cleared,198,2004
Reported,8174,2005
Cleared,172,2005
Reported,6636,2006
Cleared,254,2006
Reported,5903,2007
Cleared,180,2007
Reported,5758,2008
Cleared,335,2008
Reported,4913,2009
Cleared,221,2009
Reported,3903,2010
Cleared,109,2010
Reported,4174,2011
Cleared,146,2011
Reported,5339,2012
Cleared,254,2012
Reported,5866,2013
Cleared,385,2013
Reported,6126,2014
Cleared,264,2014
Reported,6915,2015
Cleared,496,2015
Reported,5433,2016
Cleared,427,2016
Reported,4834,2017
Cleared,423,2017
Reported,4217,2018
Cleared,398,2018
