Label,Value,Year
Reported,9381,1985
Cleared,3805,1985
Reported,9647,1986
Cleared,3949,1986
Reported,9302,1987
Cleared,3577,1987
Reported,8858,1988
Cleared,3343,1988
Reported,10233,1989
Cleared,3736,1989
Reported,12806,1990
Cleared,4067,1990
Reported,13921,1991
Cleared,4417,1991
Reported,11681,1992
Cleared,3843,1992
Reported,11531,1993
Cleared,3441,1993
Reported,12706,1994
Cleared,3229,1994
Reported,13612,1995
Cleared,3683,1995
Reported,13188,1996
Cleared,3337,1996
Reported,11938,1997
Cleared,3003,1997
Reported,11435,1998
Cleared,2832,1998
Reported,11104,1999
Cleared,2845,1999
Reported,10425,2000
Cleared,2939,2000
Reported,9604,2001
Cleared,2826,2001
Reported,8869,2002
Cleared,2589,2002
Reported,9617,2003
Cleared,2758,2003
Reported,9757,2004
Cleared,2652,2004
Reported,10069,2005
Cleared,2679,2005
Reported,10971,2006
Cleared,3164,2006
Reported,10258,2007
Cleared,3085,2007
Reported,9618,2008
Cleared,3297,2008
Reported,9037,2009
Cleared,3097,2009
Reported,8363,2010
Cleared,2727,2010
Reported,8246,2011
Cleared,2674,2011
Reported,7984,2012
Cleared,2602,2012
Reported,7562,2013
Cleared,2590,2013
Reported,6970,2014
Cleared,2367,2014
Reported,6765,2015
Cleared,2393,2015
Reported,6199,2016
Cleared,2070,2016
Reported,6026,2017
Cleared,2025,2017
Reported,5262,2018
Cleared,1659,2018
