Label,Value,Year
Reported,110,1985
Cleared,32,1985
Reported,127,1986
Cleared,57,1986
Reported,108,1987
Cleared,40,1987
Reported,121,1988
Cleared,38,1988
Reported,115,1989
Cleared,52,1989
Reported,87,1990
Cleared,33,1990
Reported,131,1991
Cleared,23,1991
Reported,137,1992
Cleared,43,1992
Reported,96,1993
Cleared,30,1993
Reported,78,1994
Cleared,15,1994
Reported,97,1995
Cleared,17,1995
Reported,113,1996
Cleared,16,1996
Reported,93,1997
Cleared,14,1997
Reported,86,1998
Cleared,14,1998
Reported,63,1999
Cleared,19,1999
Reported,106,2000
Cleared,16,2000
Reported,69,2002
Cleared,12,2002
Reported,91,2003
Cleared,18,2003
Reported,87,2004
Cleared,16,2004
Reported,82,2005
Cleared,11,2005
Reported,62,2006
Cleared,10,2006
Reported,70,2007
Cleared,7,2007
Reported,74,2008
Cleared,5,2008
Reported,97,2009
Cleared,14,2009
Reported,84,2010
Cleared,8,2010
Reported,80,2011
Cleared,12,2011
Reported,92,2012
Cleared,15,2012
Reported,93,2013
Cleared,16,2013
Reported,92,2014
Cleared,22,2014
Reported,78,2015
Cleared,14,2015
Reported,112,2016
Cleared,16,2016
Reported,74,2017
Cleared,15,2017
Reported,56,2018
Cleared,13,2018
