Label,Value,Year
Reported,3628,1985
Cleared,737,1985
Reported,3644,1986
Cleared,675,1986
Reported,4186,1987
Cleared,861,1987
Reported,4053,1988
Cleared,854,1988
Reported,3331,1989
Cleared,815,1989
Reported,3570,1990
Cleared,885,1990
Reported,4080,1991
Cleared,1165,1991
Reported,3571,1992
Cleared,1006,1992
Reported,3426,1993
Cleared,1037,1993
Reported,3424,1994
Cleared,1128,1994
Reported,3315,1995
Cleared,1169,1995
Reported,3230,1996
Cleared,1240,1996
Reported,3040,1997
Cleared,1392,1997
Reported,2799,1998
Cleared,1146,1998
Reported,2692,1999
Cleared,1039,1999
Reported,2337,2000
Cleared,986,2000
Reported,2388,2001
Cleared,978,2001
Reported,2105,2002
Cleared,767,2002
Reported,2038,2003
Cleared,649,2003
Reported,2109,2004
Cleared,837,2004
Reported,1491,2005
Cleared,623,2005
Reported,1669,2006
Cleared,681,2006
Reported,1578,2007
Cleared,614,2007
Reported,1709,2008
Cleared,672,2008
Reported,1847,2009
Cleared,863,2009
Reported,1757,2010
Cleared,875,2010
Reported,1668,2011
Cleared,898,2011
Reported,1373,2012
Cleared,530,2012
Reported,1315,2013
Cleared,403,2013
Reported,1196,2014
Cleared,348,2014
Reported,1036,2015
Cleared,549,2015
Reported,1147,2016
Cleared,609,2016
Reported,1154,2017
Cleared,491,2017
Reported,1067,2018
Cleared,419,2018
