Label,Value,Year
Reported,6863,1985
Cleared,5043,1985
Reported,8384,1986
Cleared,6223,1986
Reported,9412,1987
Cleared,6996,1987
Reported,9816,1988
Cleared,6848,1988
Reported,10250,1989
Cleared,6892,1989
Reported,12194,1990
Cleared,7433,1990
Reported,13449,1991
Cleared,7883,1991
Reported,10667,1992
Cleared,6424,1992
Reported,9439,1993
Cleared,5840,1993
Reported,8557,1994
Cleared,5123,1994
Reported,8942,1995
Cleared,5332,1995
Reported,9201,1996
Cleared,5410,1996
Reported,8336,1997
Cleared,5104,1997
Reported,9078,1998
Cleared,5294,1998
Reported,8224,1999
Cleared,4806,1999
Reported,8132,2000
Cleared,4268,2000
Reported,8546,2001
Cleared,3976,2001
Reported,8125,2002
Cleared,3470,2002
Reported,8075,2003
Cleared,3516,2003
Reported,7863,2004
Cleared,3286,2004
Reported,7783,2005
Cleared,3158,2005
Reported,7292,2006
Cleared,2976,2006
Reported,5315,2007
Cleared,2241,2007
Reported,4285,2008
Cleared,1942,2008
Reported,4069,2009
Cleared,1805,2009
Reported,4021,2010
Cleared,2220,2010
Reported,3703,2011
Cleared,2059,2011
Reported,3647,2012
Cleared,2255,2012
Reported,3442,2013
Cleared,2038,2013
Reported,3704,2014
Cleared,1897,2014
Reported,3943,2015
Cleared,2008,2015
Reported,4529,2016
Cleared,2309,2016
Reported,4994,2017
Cleared,2442,2017
Reported,5456,2018
Cleared,1448,2018
