Label,Value,Year
Reported,229,1985
Cleared,23,1985
Reported,48,1986
Cleared,0,1986
Reported,79,1987
Cleared,6,1987
Reported,99,1989
Cleared,0,1989
Reported,104,1990
Cleared,21,1990
Reported,118,1991
Cleared,31,1991
Reported,148,1992
Cleared,27,1992
Reported,121,1993
Cleared,24,1993
Reported,134,1994
Cleared,25,1994
Reported,97,1995
Cleared,18,1995
Reported,0,1996
Cleared,0,1996
Reported,70,1997
Cleared,12,1997
Reported,72,1998
Cleared,16,1998
Reported,84,1999
Cleared,6,1999
Reported,107,2000
Cleared,8,2000
Reported,133,2001
Cleared,23,2001
Reported,127,2002
Cleared,16,2002
Reported,172,2003
Cleared,25,2003
Reported,134,2004
Cleared,14,2004
Reported,86,2005
Cleared,18,2005
Reported,126,2006
Cleared,20,2006
Reported,107,2007
Cleared,14,2007
Reported,82,2008
Cleared,12,2008
Reported,47,2009
Cleared,5,2009
Reported,24,2010
Cleared,5,2010
Reported,41,2011
Cleared,0,2011
Reported,21,2012
Cleared,3,2012
Reported,23,2013
Cleared,7,2013
Reported,37,2014
Cleared,7,2014
Reported,36,2015
Cleared,13,2015
Reported,75,2016
Cleared,9,2016
Reported,49,2017
Cleared,11,2017
