Label,Value,Year
Reported,2449,1985
Cleared,986,1985
Reported,2841,1986
Cleared,1274,1986
Reported,2774,1987
Cleared,1039,1987
Reported,3121,1988
Cleared,1388,1988
Reported,3033,1989
Cleared,1543,1989
Reported,3757,1990
Cleared,1537,1990
Reported,4458,1991
Cleared,1053,1991
Reported,5032,1992
Cleared,872,1992
Reported,5223,1993
Cleared,767,1993
Reported,4457,1994
Cleared,1288,1994
Reported,5228,1995
Cleared,1635,1995
Reported,6056,1996
Cleared,2403,1996
Reported,5593,1997
Cleared,2813,1997
Reported,4837,1998
Cleared,2118,1998
Reported,4584,1999
Cleared,2065,1999
Reported,4592,2000
Cleared,2223,2000
Reported,5201,2001
Cleared,2430,2001
Reported,6140,2002
Cleared,2856,2002
Reported,6569,2003
Cleared,3221,2003
Reported,6995,2004
Cleared,3693,2004
Reported,6952,2005
Cleared,3881,2005
Reported,7539,2006
Cleared,4068,2006
Reported,6731,2007
Cleared,1967,2007
Reported,7924,2008
Cleared,3064,2008
Reported,8439,2009
Cleared,2933,2009
Reported,8089,2010
Cleared,2651,2010
Reported,6891,2011
Cleared,2170,2011
Reported,7416,2012
Cleared,1952,2012
Reported,8589,2013
Cleared,2368,2013
Reported,8668,2014
Cleared,2087,2014
Reported,9209,2015
Cleared,2343,2015
Reported,8854,2016
Cleared,2624,2016
Reported,8994,2017
Cleared,3343,2017
Reported,9208,2018
Cleared,2750,2018
