Label,Value,Year
Legacy Rape Reported,26,1985
Legacy Rape Cleared,10,1985
Legacy Rape Reported,24,1986
Legacy Rape Cleared,6,1986
Legacy Rape Reported,14,1987
Legacy Rape Cleared,2,1987
Legacy Rape Reported,27,1988
Legacy Rape Cleared,10,1988
Legacy Rape Reported,22,1989
Legacy Rape Cleared,11,1989
Legacy Rape Reported,31,1990
Legacy Rape Cleared,9,1990
Legacy Rape Reported,23,1991
Legacy Rape Cleared,6,1991
Legacy Rape Reported,20,1992
Legacy Rape Cleared,8,1992
Legacy Rape Reported,23,1993
Legacy Rape Cleared,8,1993
Legacy Rape Reported,23,1994
Legacy Rape Cleared,8,1994
Legacy Rape Reported,28,1995
Legacy Rape Cleared,11,1995
Legacy Rape Reported,20,1996
Legacy Rape Cleared,4,1996
Legacy Rape Reported,23,1997
Legacy Rape Cleared,5,1997
Legacy Rape Reported,25,1998
Legacy Rape Cleared,12,1998
Legacy Rape Reported,21,1999
Legacy Rape Cleared,6,1999
Legacy Rape Reported,26,2000
Legacy Rape Cleared,8,2000
Legacy Rape Reported,15,2001
Legacy Rape Cleared,3,2001
Legacy Rape Reported,13,2002
Legacy Rape Cleared,7,2002
Legacy Rape Reported,12,2003
Legacy Rape Cleared,8,2003
Legacy Rape Reported,12,2004
Legacy Rape Cleared,6,2004
Legacy Rape Reported,13,2005
Legacy Rape Cleared,7,2005
Legacy Rape Reported,10,2006
Legacy Rape Cleared,7,2006
Legacy Rape Reported,1,2007
Legacy Rape Cleared,1,2007
Legacy Rape Reported,4,2008
Legacy Rape Cleared,4,2008
Legacy Rape Reported,7,2009
Legacy Rape Cleared,10,2009
Legacy Rape Reported,5,2010
Legacy Rape Cleared,4,2010
Legacy Rape Reported,6,2011
Legacy Rape Cleared,5,2011
Legacy Rape Reported,1,2012
Legacy Rape Cleared,1,2012
Legacy Rape Reported,5,2013
Legacy Rape Cleared,5,2013
Legacy Rape Reported,3,2014
Legacy Rape Cleared,2,2014
Revised Rape Reported,13,2015
Revised Rape Cleared,12,2015
Revised Rape Reported,12,2016
Revised Rape Cleared,10,2016
Revised Rape Reported,4,2017
Revised Rape Cleared,3,2017
Revised Rape Reported,2,2018
Revised Rape Cleared,1,2018
