Label,Value,Year
Reported,46163,1985
Cleared,6488,1985
Reported,56648,1986
Cleared,7058,1986
Reported,66198,1987
Cleared,7465,1987
Reported,70626,1988
Cleared,9153,1988
Reported,71785,1989
Cleared,8877,1989
Reported,70150,1990
Cleared,7288,1990
Reported,70559,1991
Cleared,1454,1991
Reported,65314,1992
Cleared,730,1992
Reported,61284,1993
Cleared,4062,1993
Reported,54910,1994
Cleared,7272,1994
Reported,52370,1995
Cleared,6768,1995
Reported,60488,1996
Cleared,7005,1996
Reported,57555,1997
Cleared,5588,1997
Reported,53301,1998
Cleared,6843,1998
Reported,53898,1999
Cleared,6082,1999
Reported,60952,2000
Cleared,5887,2000
Reported,66694,2001
Cleared,6245,2001
Reported,65251,2002
Cleared,7364,2002
Reported,62179,2003
Cleared,8044,2003
Reported,60868,2004
Cleared,7474,2004
Reported,60649,2005
Cleared,7356,2005
Reported,57377,2006
Cleared,7410,2006
Reported,60669,2007
Cleared,8976,2007
Reported,70651,2008
Cleared,9323,2008
Reported,67684,2009
Cleared,9920,2009
Reported,65395,2010
Cleared,11451,2010
Reported,59641,2011
Cleared,8416,2011
Reported,60633,2012
Cleared,8215,2012
Reported,58567,2013
Cleared,8143,2013
Reported,57908,2014
Cleared,8239,2014
Reported,55803,2015
Cleared,6853,2015
Reported,58318,2016
Cleared,5249,2016
Reported,55090,2017
Cleared,4810,2017
Reported,46271,2018
Cleared,4833,2018
