Label,Value,Year
Reported,103,1985
Cleared,43,1985
Reported,146,1986
Cleared,69,1986
Reported,124,1987
Cleared,73,1987
Reported,95,1988
Cleared,50,1988
Reported,103,1989
Cleared,57,1989
Reported,83,1990
Cleared,31,1990
Reported,104,1991
Cleared,39,1991
Reported,88,1992
Cleared,38,1992
Reported,103,1993
Cleared,43,1993
Reported,106,1994
Cleared,36,1994
Reported,108,1995
Cleared,41,1995
Reported,140,1996
Cleared,55,1996
Reported,123,1997
Cleared,52,1997
Reported,108,1998
Cleared,53,1998
Reported,85,1999
Cleared,34,1999
Reported,136,2000
Cleared,57,2000
Reported,98,2001
Cleared,45,2001
Reported,104,2002
Cleared,59,2002
Reported,96,2003
Cleared,61,2003
Reported,84,2004
Cleared,43,2004
Reported,66,2005
Cleared,38,2005
Reported,77,2006
Cleared,53,2006
Reported,54,2007
Cleared,35,2007
Reported,88,2008
Cleared,58,2008
Reported,88,2009
Cleared,60,2009
Reported,92,2010
Cleared,54,2010
Reported,61,2011
Cleared,46,2011
Reported,29,2012
Cleared,17,2012
Reported,32,2013
Cleared,18,2013
Reported,23,2014
Cleared,15,2014
Reported,40,2015
Cleared,29,2015
Reported,33,2016
Cleared,23,2016
Reported,14,2017
Cleared,11,2017
Reported,24,2018
Cleared,8,2018
