Label,Value,Year
Reported,9,1990
Cleared,0,1990
Reported,14,1991
Cleared,10,1991
Reported,5,1992
Cleared,0,1992
Reported,3,1993
Cleared,1,1993
Reported,2,1994
Cleared,0,1994
Reported,2,1995
Cleared,0,1995
Reported,3,1996
Cleared,0,1996
Reported,5,1997
Cleared,0,1997
Reported,4,1998
Cleared,3,1998
Reported,1,1999
Cleared,0,1999
Reported,1,2001
Cleared,0,2001
Reported,2,2002
Cleared,1,2002
Reported,6,2003
Cleared,1,2003
Reported,3,2004
Cleared,2,2004
Reported,2,2005
Cleared,0,2005
Reported,7,2006
Cleared,1,2006
Reported,20,2007
Cleared,11,2007
Reported,1,2008
Cleared,0,2008
Reported,2,2009
Cleared,0,2009
Reported,47,2010
Cleared,0,2010
Reported,6,2011
Cleared,0,2011
Reported,2,2012
Cleared,0,2012
Reported,3,2013
Cleared,0,2013
Reported,2,2014
Cleared,0,2014
Reported,62,2015
Cleared,0,2015
Reported,2,2016
Cleared,0,2016
Reported,0,2017
Cleared,0,2017
Reported,1,2018
Cleared,0,2018
