Label,Value,Year
Reported,3813,1985
Cleared,2807,1985
Reported,4281,1986
Cleared,2737,1986
Reported,4945,1987
Cleared,2956,1987
Reported,4735,1989
Cleared,0,1989
Reported,6811,1990
Cleared,4189,1990
Reported,6452,1991
Cleared,4225,1991
Reported,7098,1992
Cleared,4335,1992
Reported,6989,1993
Cleared,4268,1993
Reported,6242,1994
Cleared,3809,1994
Reported,5965,1995
Cleared,3784,1995
Reported,6207,1996
Cleared,0,1996
Reported,6387,1997
Cleared,0,1997
Reported,5467,1998
Cleared,3672,1998
Reported,5020,1999
Cleared,0,1999
Reported,5663,2000
Cleared,3728,2000
Reported,4831,2001
Cleared,3006,2001
Reported,4660,2002
Cleared,2899,2002
Reported,4080,2003
Cleared,2305,2003
Reported,3997,2004
Cleared,2215,2004
Reported,4067,2005
Cleared,2063,2005
Reported,4031,2006
Cleared,2028,2006
Reported,4660,2007
Cleared,2313,2007
Reported,4717,2008
Cleared,2301,2008
Reported,4096,2009
Cleared,4899,2009
Reported,3380,2010
Cleared,1902,2010
Reported,3183,2011
Cleared,1848,2011
Reported,3384,2012
Cleared,1837,2012
Reported,3277,2013
Cleared,1715,2013
Reported,3859,2014
Cleared,1718,2014
Reported,3656,2015
Cleared,1637,2015
Reported,3418,2016
Cleared,1486,2016
Reported,3625,2017
Cleared,1464,2017
