Label,Value,Year
Reported,1137,1985
Cleared,255,1985
Reported,919,1986
Cleared,235,1986
Reported,1136,1987
Cleared,329,1987
Reported,1256,1988
Cleared,347,1988
Reported,1282,1989
Cleared,330,1989
Reported,1154,1990
Cleared,468,1990
Reported,1168,1991
Cleared,398,1991
Reported,1074,1992
Cleared,417,1992
Reported,1040,1993
Cleared,367,1993
Reported,1319,1994
Cleared,498,1994
Reported,1398,1995
Cleared,576,1995
Reported,1430,1996
Cleared,554,1996
Reported,1515,1997
Cleared,553,1997
Reported,1460,1998
Cleared,487,1998
Reported,1305,1999
Cleared,457,1999
Reported,1430,2000
Cleared,496,2000
Reported,1387,2001
Cleared,395,2001
Reported,1245,2002
Cleared,428,2002
Reported,1336,2003
Cleared,432,2003
Reported,1397,2004
Cleared,402,2004
Reported,1366,2005
Cleared,488,2005
Reported,1301,2006
Cleared,416,2006
Reported,1156,2007
Cleared,369,2007
Reported,1282,2008
Cleared,413,2008
Reported,1032,2009
Cleared,406,2009
Reported,1040,2010
Cleared,331,2010
Reported,1130,2011
Cleared,382,2011
Reported,1143,2012
Cleared,365,2012
Reported,1098,2013
Cleared,244,2013
Reported,1240,2014
Cleared,273,2014
Reported,1224,2015
Cleared,200,2015
Reported,1272,2016
Cleared,201,2016
Reported,1118,2017
Cleared,181,2017
Reported,1128,2018
Cleared,232,2018
