Label,Value,Year
Reported,666,1985
Cleared,0,1985
Reported,744,1986
Cleared,369,1986
Reported,687,1987
Cleared,77,1987
Reported,660,1988
Cleared,0,1988
Reported,742,1989
Cleared,0,1989
Reported,851,1990
Cleared,290,1990
Reported,925,1991
Cleared,0,1991
Reported,939,1992
Cleared,187,1992
Reported,845,1993
Cleared,366,1993
Reported,928,1994
Cleared,0,1994
Reported,824,1995
Cleared,0,1995
Reported,789,1996
Cleared,0,1996
Reported,757,1997
Cleared,0,1997
Reported,703,1998
Cleared,0,1998
Reported,641,1999
Cleared,0,1999
Reported,631,2000
Cleared,0,2000
Reported,666,2001
Cleared,0,2001
Reported,648,2002
Cleared,0,2002
Reported,598,2003
Cleared,0,2003
Reported,448,2004
Cleared,0,2004
Reported,448,2005
Cleared,0,2005
Reported,468,2006
Cleared,0,2006
Reported,443,2007
Cleared,0,2007
Reported,510,2008
Cleared,0,2008
Reported,458,2009
Cleared,0,2009
Reported,432,2010
Cleared,0,2010
Reported,431,2011
Cleared,0,2011
Reported,500,2012
Cleared,0,2012
Reported,416,2013
Cleared,0,2013
Reported,415,2014
Cleared,0,2014
Reported,481,2015
Cleared,0,2015
Reported,768,2016
Cleared,0,2016
Reported,653,2017
Cleared,0,2017
Reported,567,2018
Cleared,0,2018
