Label,Value,Year
Reported,4575,1985
Cleared,2992,1985
Reported,5487,1986
Cleared,3398,1986
Reported,5992,1987
Cleared,3680,1987
Reported,6815,1988
Cleared,3803,1988
Reported,7640,1989
Cleared,3875,1989
Reported,9119,1990
Cleared,4145,1990
Reported,8760,1991
Cleared,4245,1991
Reported,9456,1992
Cleared,4481,1992
Reported,9725,1993
Cleared,4748,1993
Reported,9102,1994
Cleared,4782,1994
Reported,9228,1995
Cleared,4460,1995
Reported,8915,1996
Cleared,3924,1996
Reported,9165,1997
Cleared,5105,1997
Reported,8627,1998
Cleared,4323,1998
Reported,8138,1999
Cleared,3801,1999
Reported,7516,2000
Cleared,3470,2000
Reported,7775,2001
Cleared,3015,2001
Reported,7583,2002
Cleared,3116,2002
Reported,7194,2003
Cleared,3919,2003
Reported,7275,2004
Cleared,2272,2004
Reported,7933,2005
Cleared,3026,2005
Reported,7532,2006
Cleared,3167,2006
Reported,7233,2007
Cleared,2751,2007
Reported,7070,2008
Cleared,3002,2008
Reported,5625,2009
Cleared,2764,2009
Reported,4891,2010
Cleared,2548,2010
Reported,4787,2011
Cleared,2401,2011
Reported,5238,2012
Cleared,2563,2012
Reported,5093,2013
Cleared,2343,2013
Reported,5054,2014
Cleared,2240,2014
Reported,5948,2015
Cleared,2527,2015
Reported,6560,2016
Cleared,2688,2016
Reported,6304,2017
Cleared,2755,2017
Reported,6482,2018
Cleared,2201,2018
