Label,Value,Year
Reported,10,1985
Cleared,3,1985
Reported,10,1986
Cleared,3,1986
Reported,4,1987
Cleared,2,1987
Reported,10,1988
Cleared,5,1988
Reported,9,1989
Cleared,7,1989
Reported,12,1990
Cleared,6,1990
Reported,24,1991
Cleared,14,1991
Reported,15,1992
Cleared,7,1992
Reported,14,1993
Cleared,10,1993
Reported,20,1994
Cleared,12,1994
Reported,18,1995
Cleared,15,1995
Reported,24,1996
Cleared,15,1996
Reported,15,1997
Cleared,12,1997
Reported,14,1998
Cleared,3,1998
Reported,20,1999
Cleared,9,1999
Reported,43,2000
Cleared,34,2000
Reported,13,2001
Cleared,12,2001
Reported,18,2002
Cleared,8,2002
Reported,6,2003
Cleared,3,2003
Reported,11,2004
Cleared,8,2004
Reported,19,2005
Cleared,12,2005
Reported,12,2006
Cleared,9,2006
Reported,9,2007
Cleared,4,2007
Reported,18,2008
Cleared,10,2008
Reported,14,2009
Cleared,3,2009
Reported,6,2010
Cleared,5,2010
Reported,16,2011
Cleared,3,2011
Reported,11,2012
Cleared,2,2012
Reported,25,2013
Cleared,15,2013
Reported,20,2014
Cleared,17,2014
Reported,13,2015
Cleared,10,2015
Reported,15,2016
Cleared,10,2016
Reported,12,2017
Cleared,10,2017
Reported,37,2018
Cleared,23,2018
