Label,Value,Year
Reported,671,1985
Cleared,0,1985
Reported,660,1986
Cleared,10,1986
Reported,795,1987
Cleared,95,1987
Reported,643,1988
Cleared,59,1988
Reported,742,1989
Cleared,71,1989
Reported,775,1990
Cleared,69,1990
Reported,727,1991
Cleared,52,1991
Reported,641,1992
Cleared,37,1992
Reported,380,2006
Cleared,0,2006
Reported,432,2007
Cleared,0,2007
Reported,413,2008
Cleared,0,2008
Reported,506,2009
Cleared,0,2009
Reported,472,2010
Cleared,0,2010
Reported,522,2011
Cleared,0,2011
Reported,475,2012
Cleared,0,2012
Reported,408,2013
Cleared,0,2013
Reported,361,2014
Cleared,0,2014
Reported,383,2015
Cleared,0,2015
Reported,366,2016
Cleared,0,2016
Reported,302,2017
Cleared,0,2017
Reported,295,2018
Cleared,0,2018
