Label,Value,Year
Reported,528,1985
Cleared,222,1985
Reported,449,1986
Cleared,235,1986
Reported,665,1987
Cleared,218,1987
Reported,758,1988
Cleared,240,1988
Reported,584,1989
Cleared,268,1989
Reported,701,1990
Cleared,310,1990
Reported,554,1991
Cleared,280,1991
Reported,412,1992
Cleared,292,1992
Reported,399,1993
Cleared,202,1993
Reported,429,1994
Cleared,199,1994
Reported,308,1995
Cleared,215,1995
Reported,367,1996
Cleared,167,1996
Reported,79,1997
Cleared,25,1997
Reported,270,1998
Cleared,132,1998
Reported,346,1999
Cleared,255,1999
Reported,438,2000
Cleared,56,2000
Reported,459,2001
Cleared,115,2001
Reported,587,2002
Cleared,297,2002
Reported,260,2003
Cleared,176,2003
Reported,371,2004
Cleared,312,2004
Reported,432,2005
Cleared,378,2005
Reported,386,2006
Cleared,335,2006
Reported,436,2007
Cleared,270,2007
Reported,476,2008
Cleared,180,2008
Reported,466,2009
Cleared,163,2009
Reported,522,2010
Cleared,157,2010
Reported,527,2011
Cleared,167,2011
Reported,544,2012
Cleared,183,2012
Reported,435,2013
Cleared,171,2013
Reported,419,2014
Cleared,143,2014
Reported,412,2015
Cleared,128,2015
Reported,403,2016
Cleared,142,2016
Reported,347,2017
Cleared,169,2017
Reported,329,2018
Cleared,144,2018
