Label,Value,Year
Legacy Rape Reported,338,1985
Legacy Rape Cleared,166,1985
Legacy Rape Reported,391,1986
Legacy Rape Cleared,194,1986
Legacy Rape Reported,410,1987
Legacy Rape Cleared,245,1987
Legacy Rape Reported,389,1988
Legacy Rape Cleared,231,1988
Legacy Rape Reported,410,1989
Legacy Rape Cleared,195,1989
Legacy Rape Reported,439,1990
Legacy Rape Cleared,249,1990
Legacy Rape Reported,472,1991
Legacy Rape Cleared,264,1991
Legacy Rape Reported,485,1992
Legacy Rape Cleared,281,1992
Legacy Rape Reported,396,1993
Legacy Rape Cleared,201,1993
Legacy Rape Reported,403,1994
Legacy Rape Cleared,225,1994
Legacy Rape Reported,346,1995
Legacy Rape Cleared,175,1995
Legacy Rape Reported,368,1996
Legacy Rape Cleared,192,1996
Legacy Rape Reported,384,1997
Legacy Rape Cleared,218,1997
Legacy Rape Reported,371,1998
Legacy Rape Cleared,212,1998
Legacy Rape Reported,355,1999
Legacy Rape Cleared,212,1999
Legacy Rape Reported,349,2000
Legacy Rape Cleared,156,2000
Legacy Rape Reported,342,2001
Legacy Rape Cleared,168,2001
Legacy Rape Reported,330,2002
Legacy Rape Cleared,174,2002
Legacy Rape Reported,406,2003
Legacy Rape Cleared,254,2003
Legacy Rape Reported,373,2004
Legacy Rape Cleared,194,2004
Legacy Rape Reported,376,2005
Legacy Rape Cleared,176,2005
Legacy Rape Reported,348,2006
Legacy Rape Cleared,129,2006
Legacy Rape Reported,296,2007
Legacy Rape Cleared,160,2007
Legacy Rape Reported,376,2008
Legacy Rape Cleared,188,2008
Legacy Rape Reported,318,2009
Legacy Rape Cleared,162,2009
Legacy Rape Reported,300,2010
Legacy Rape Cleared,157,2010
Legacy Rape Reported,293,2011
Legacy Rape Cleared,125,2011
Legacy Rape Reported,304,2012
Legacy Rape Cleared,159,2012
Legacy Rape Reported,316,2013
Legacy Rape Cleared,109,2013
Legacy Rape Reported,371,2014
Legacy Rape Cleared,140,2014
Revised Rape Reported,566,2015
Revised Rape Cleared,169,2015
Revised Rape Reported,572,2016
Revised Rape Cleared,139,2016
Revised Rape Reported,559,2017
Revised Rape Cleared,122,2017
Revised Rape Reported,605,2018
Revised Rape Cleared,130,2018
