Label,Value,Year
Reported,4604,1985
Cleared,1015,1985
Reported,5798,1986
Cleared,1204,1986
Reported,5850,1987
Cleared,1281,1987
Reported,7877,1989
Cleared,0,1989
Reported,8368,1990
Cleared,1591,1990
Reported,8818,1991
Cleared,2134,1991
Reported,7488,1992
Cleared,1660,1992
Reported,7878,1993
Cleared,1444,1993
Reported,7021,1994
Cleared,1573,1994
Reported,6406,1995
Cleared,1438,1995
Reported,5273,1997
Cleared,1191,1997
Reported,4195,1998
Cleared,1082,1998
Reported,3478,1999
Cleared,1049,1999
Reported,3516,2000
Cleared,839,2000
Reported,3260,2001
Cleared,888,2001
Reported,3198,2002
Cleared,789,2002
Reported,3019,2003
Cleared,878,2003
Reported,2281,2004
Cleared,671,2004
Reported,2341,2005
Cleared,511,2005
Reported,2356,2006
Cleared,523,2006
Reported,2679,2007
Cleared,633,2007
Reported,2552,2008
Cleared,707,2008
Reported,2314,2009
Cleared,630,2009
Reported,1782,2010
Cleared,562,2010
Reported,1848,2011
Cleared,586,2011
Reported,1686,2012
Cleared,578,2012
Reported,1861,2013
Cleared,615,2013
Reported,1835,2014
Cleared,616,2014
Reported,1661,2015
Cleared,516,2015
Reported,1537,2016
Cleared,405,2016
Reported,1383,2017
Cleared,405,2017
