Label,Value,Year
Reported,34,1985
Cleared,7,1985
Reported,44,1986
Cleared,6,1986
Reported,32,1987
Cleared,5,1987
Reported,14,1989
Cleared,0,1989
Reported,9,1990
Cleared,0,1990
Reported,33,1991
Cleared,7,1991
Reported,13,1992
Cleared,1,1992
Reported,16,1993
Cleared,2,1993
Reported,23,1994
Cleared,0,1994
Reported,2,1995
Cleared,0,1995
Reported,91,2007
Cleared,11,2007
Reported,81,2008
Cleared,11,2008
Reported,114,2009
Cleared,27,2009
Reported,105,2010
Cleared,19,2010
Reported,124,2011
Cleared,21,2011
Reported,112,2012
Cleared,21,2012
Reported,123,2013
Cleared,32,2013
Reported,118,2014
Cleared,26,2014
Reported,71,2015
Cleared,3,2015
Reported,126,2016
Cleared,8,2016
Reported,83,2017
Cleared,12,2017
