Label,Value,Year
Reported,661,1985
Cleared,186,1985
Reported,965,1986
Cleared,278,1986
Reported,1086,1987
Cleared,289,1987
Reported,1136,1989
Cleared,0,1989
Reported,866,1990
Cleared,289,1990
Reported,1084,1991
Cleared,339,1991
Reported,924,1992
Cleared,280,1992
Reported,1013,1993
Cleared,298,1993
Reported,1047,1994
Cleared,295,1994
Reported,894,1995
Cleared,280,1995
Reported,1041,1996
Cleared,0,1996
Reported,1024,1997
Cleared,397,1997
Reported,858,1998
Cleared,288,1998
Reported,963,1999
Cleared,334,1999
Reported,828,2000
Cleared,296,2000
Reported,865,2001
Cleared,342,2001
Reported,1053,2002
Cleared,380,2002
Reported,1077,2003
Cleared,478,2003
Reported,1000,2004
Cleared,420,2004
Reported,895,2005
Cleared,356,2005
Reported,1095,2006
Cleared,317,2006
Reported,1302,2007
Cleared,347,2007
Reported,1089,2008
Cleared,347,2008
Reported,978,2009
Cleared,345,2009
Reported,700,2010
Cleared,256,2010
Reported,530,2011
Cleared,217,2011
Reported,495,2012
Cleared,192,2012
Reported,472,2013
Cleared,183,2013
Reported,444,2014
Cleared,201,2014
Reported,371,2015
Cleared,181,2015
Reported,352,2016
Cleared,194,2016
Reported,351,2017
Cleared,151,2017
