Label,Value,Year
Reported,3213,1985
Cleared,863,1985
Reported,3492,1986
Cleared,909,1986
Reported,3543,1987
Cleared,1123,1987
Reported,3323,1988
Cleared,1361,1988
Reported,2596,1989
Cleared,928,1989
Reported,2725,1990
Cleared,882,1990
Reported,2661,1991
Cleared,935,1991
Reported,2456,1992
Cleared,1018,1992
Reported,2211,1993
Cleared,789,1993
Reported,2036,1994
Cleared,643,1994
Reported,2189,1995
Cleared,654,1995
Reported,1942,1996
Cleared,549,1996
Reported,1989,1997
Cleared,602,1997
Reported,2030,1998
Cleared,721,1998
Reported,917,1999
Cleared,349,1999
Reported,1033,2000
Cleared,68,2000
Reported,1404,2001
Cleared,134,2001
Reported,1509,2002
Cleared,168,2002
Reported,453,2003
Cleared,79,2003
Reported,137,2004
Cleared,46,2004
Reported,975,2005
Cleared,105,2005
Reported,1488,2006
Cleared,135,2006
Reported,1371,2007
Cleared,190,2007
Reported,1392,2008
Cleared,216,2008
Reported,1481,2009
Cleared,328,2009
Reported,1210,2010
Cleared,300,2010
Reported,1007,2011
Cleared,427,2011
Reported,1061,2012
Cleared,462,2012
Reported,1068,2013
Cleared,466,2013
Reported,917,2014
Cleared,337,2014
Reported,827,2015
Cleared,322,2015
Reported,821,2016
Cleared,244,2016
Reported,762,2017
Cleared,282,2017
Reported,749,2018
Cleared,293,2018
