Label,Value,Year
Reported,22576,1985
Cleared,4043,1985
Reported,27122,1986
Cleared,4377,1986
Reported,26773,1987
Cleared,4109,1987
Reported,33106,1989
Cleared,0,1989
Reported,26922,1990
Cleared,3665,1990
Reported,33526,1991
Cleared,5186,1991
Reported,33717,1992
Cleared,4373,1992
Reported,32744,1993
Cleared,4646,1993
Reported,35323,1994
Cleared,4835,1994
Reported,32705,1995
Cleared,4864,1995
Reported,34054,1996
Cleared,0,1996
Reported,31382,1997
Cleared,5826,1997
Reported,31461,1998
Cleared,4932,1998
Reported,33550,1999
Cleared,5696,1999
Reported,28901,2000
Cleared,5369,2000
Reported,30221,2001
Cleared,5283,2001
Reported,31659,2002
Cleared,5807,2002
Reported,31976,2003
Cleared,6252,2003
Reported,29448,2004
Cleared,6384,2004
Reported,28089,2005
Cleared,6234,2005
Reported,30549,2006
Cleared,5751,2006
Reported,29766,2007
Cleared,5852,2007
Reported,29113,2008
Cleared,6672,2008
Reported,26637,2009
Cleared,6678,2009
Reported,22442,2010
Cleared,4858,2010
Reported,19487,2011
Cleared,4458,2011
Reported,17903,2012
Cleared,4547,2012
Reported,16864,2013
Cleared,4656,2013
Reported,16149,2014
Cleared,4426,2014
Reported,15521,2015
Cleared,4608,2015
Reported,13758,2016
Cleared,3768,2016
Reported,13751,2017
Cleared,3617,2017
