Label,Value,Year
Reported,14937,1985
Cleared,1938,1985
Reported,13408,1986
Cleared,1396,1986
Reported,11456,1987
Cleared,1024,1987
Reported,10308,1988
Cleared,1075,1988
Reported,10262,1989
Cleared,935,1989
Reported,10394,1990
Cleared,1932,1990
Reported,9921,1991
Cleared,1246,1991
Reported,9805,1992
Cleared,1445,1992
Reported,8824,1993
Cleared,1176,1993
Reported,8417,1994
Cleared,1036,1994
Reported,7694,1995
Cleared,1009,1995
Reported,7207,1996
Cleared,980,1996
Reported,6273,1997
Cleared,884,1997
Reported,5612,1998
Cleared,803,1998
Reported,4805,1999
Cleared,689,1999
Reported,5017,2000
Cleared,636,2000
Reported,5136,2001
Cleared,683,2001
Reported,5124,2002
Cleared,736,2002
Reported,4921,2003
Cleared,598,2003
Reported,5042,2004
Cleared,703,2004
Reported,5024,2005
Cleared,695,2005
Reported,4890,2006
Cleared,682,2006
Reported,5293,2007
Cleared,718,2007
Reported,5311,2008
Cleared,870,2008
Reported,5033,2009
Cleared,711,2009
Reported,5046,2010
Cleared,739,2010
Reported,4624,2011
Cleared,738,2011
Reported,4816,2012
Cleared,796,2012
Reported,4363,2013
Cleared,590,2013
Reported,3949,2014
Cleared,625,2014
Reported,3739,2015
Cleared,491,2015
Reported,3816,2016
Cleared,462,2016
Reported,3789,2017
Cleared,427,2017
Reported,3397,2018
Cleared,437,2018
