Label,Value,Year
Reported,6,1994
Cleared,2,1994
Reported,20,1995
Cleared,6,1995
Reported,7,1996
Cleared,5,1996
Reported,36,1997
Cleared,9,1997
Reported,26,1998
Cleared,4,1998
Reported,15,1999
Cleared,2,1999
Reported,8,2000
Cleared,0,2000
Reported,20,2001
Cleared,0,2001
Reported,11,2002
Cleared,2,2002
Reported,0,2003
Cleared,0,2003
Reported,13,2004
Cleared,1,2004
Reported,30,2005
Cleared,4,2005
Reported,21,2006
Cleared,2,2006
Reported,18,2007
Cleared,0,2007
Reported,19,2008
Cleared,3,2008
Reported,8,2009
Cleared,0,2009
Reported,11,2010
Cleared,1,2010
Reported,10,2011
Cleared,1,2011
Reported,3,2012
Cleared,0,2012
Reported,0,2013
Cleared,0,2013
Reported,2,2014
Cleared,1,2014
Reported,0,2015
Cleared,0,2015
Reported,0,2016
Cleared,0,2016
Reported,2,2017
Cleared,1,2017
Reported,2,2018
Cleared,0,2018
