Label,Value,Year
Reported,3064,1985
Cleared,533,1985
Reported,3055,1986
Cleared,541,1986
Reported,3447,1987
Cleared,546,1987
Reported,4039,1988
Cleared,673,1988
Reported,4426,1989
Cleared,561,1989
Reported,4205,1990
Cleared,469,1990
Reported,4512,1991
Cleared,476,1991
Reported,3793,1992
Cleared,358,1992
Reported,4014,1993
Cleared,404,1993
Reported,4521,1994
Cleared,520,1994
Reported,4225,1995
Cleared,558,1995
Reported,3719,1996
Cleared,526,1996
Reported,3935,1997
Cleared,591,1997
Reported,3173,1998
Cleared,552,1998
Reported,2860,1999
Cleared,465,1999
Reported,2615,2000
Cleared,454,2000
Reported,3093,2001
Cleared,322,2001
Reported,3337,2002
Cleared,277,2002
Reported,3664,2003
Cleared,344,2003
Reported,4517,2004
Cleared,687,2004
Reported,5507,2005
Cleared,2234,2005
Reported,7139,2006
Cleared,2476,2006
Reported,6413,2007
Cleared,1310,2007
Reported,5229,2008
Cleared,487,2008
Reported,5379,2009
Cleared,434,2009
Reported,5411,2010
Cleared,479,2010
Reported,5121,2011
Cleared,505,2011
Reported,8759,2012
Cleared,556,2012
Reported,7926,2013
Cleared,491,2013
Reported,7560,2014
Cleared,380,2014
Reported,7001,2015
Cleared,353,2015
Reported,7703,2016
Cleared,427,2016
Reported,8068,2017
Cleared,521,2017
Reported,7704,2018
Cleared,423,2018
