Label,Value,Year
Reported,1900,1985
Cleared,383,1985
Reported,2208,1986
Cleared,499,1986
Reported,2545,1987
Cleared,643,1987
Reported,3163,1988
Cleared,773,1988
Reported,2929,1989
Cleared,733,1989
Reported,2960,1990
Cleared,712,1990
Reported,3287,1991
Cleared,702,1991
Reported,3054,1992
Cleared,620,1992
Reported,3097,1993
Cleared,538,1993
Reported,3298,1994
Cleared,534,1994
Reported,3293,1995
Cleared,545,1995
Reported,3210,1996
Cleared,593,1996
Reported,3110,1997
Cleared,761,1997
Reported,2665,1998
Cleared,446,1998
Reported,2516,1999
Cleared,495,1999
Reported,2731,2000
Cleared,510,2000
Reported,3150,2001
Cleared,450,2001
Reported,3722,2002
Cleared,407,2002
Reported,3489,2003
Cleared,373,2003
Reported,2562,2004
Cleared,323,2004
Reported,2486,2005
Cleared,278,2005
Reported,2493,2006
Cleared,379,2006
Reported,2483,2007
Cleared,278,2007
Reported,2258,2008
Cleared,347,2008
Reported,1732,2009
Cleared,278,2009
Reported,1455,2010
Cleared,188,2010
Reported,1186,2011
Cleared,186,2011
Reported,1012,2012
Cleared,212,2012
Reported,861,2013
Cleared,80,2013
Reported,705,2014
Cleared,67,2014
Reported,732,2015
Cleared,134,2015
Reported,837,2016
Cleared,193,2016
Reported,794,2017
Cleared,128,2017
Reported,756,2018
Cleared,133,2018
