Label,Value,Year
Reported,284,1985
Cleared,54,1985
Reported,340,1986
Cleared,76,1986
Reported,320,1987
Cleared,72,1987
Reported,368,1988
Cleared,93,1988
Reported,415,1989
Cleared,120,1989
Reported,475,1990
Cleared,109,1990
Reported,447,1991
Cleared,132,1991
Reported,349,1992
Cleared,98,1992
Reported,304,1993
Cleared,125,1993
Reported,290,1994
Cleared,97,1994
Reported,296,1995
Cleared,67,1995
Reported,271,1996
Cleared,73,1996
Reported,247,1997
Cleared,59,1997
Reported,243,1998
Cleared,80,1998
Reported,233,1999
Cleared,71,1999
Reported,301,2000
Cleared,91,2000
Reported,360,2001
Cleared,34,2001
Reported,449,2002
Cleared,56,2002
Reported,435,2003
Cleared,67,2003
Reported,434,2004
Cleared,99,2004
Reported,351,2005
Cleared,66,2005
Reported,388,2006
Cleared,52,2006
Reported,293,2007
Cleared,37,2007
Reported,330,2008
Cleared,42,2008
Reported,435,2009
Cleared,49,2009
Reported,385,2010
Cleared,30,2010
Reported,300,2011
Cleared,24,2011
Reported,256,2012
Cleared,28,2012
Reported,302,2013
Cleared,15,2013
Reported,351,2014
Cleared,21,2014
Reported,224,2015
Cleared,15,2015
Reported,274,2016
Cleared,23,2016
Reported,235,2017
Cleared,17,2017
Reported,206,2018
Cleared,11,2018
