Label,Value,Year
Reported,58446,1985
Cleared,0,1985
Reported,65191,1986
Cleared,25474,1986
Reported,64674,1987
Cleared,4561,1987
Reported,65623,1988
Cleared,0,1988
Reported,69945,1989
Cleared,0,1989
Reported,79121,1990
Cleared,26082,1990
Reported,86945,1991
Cleared,0,1991
Reported,80467,1992
Cleared,28303,1992
Reported,75787,1993
Cleared,25507,1993
Reported,75233,1994
Cleared,25982,1994
Reported,70115,1995
Cleared,0,1995
Reported,64746,1996
Cleared,0,1996
Reported,62565,1997
Cleared,0,1997
Reported,59930,1998
Cleared,0,1998
Reported,48878,1999
Cleared,0,1999
Reported,46521,2000
Cleared,0,2000
Reported,44632,2001
Cleared,0,2001
Reported,44022,2002
Cleared,0,2002
Reported,37684,2003
Cleared,0,2003
Reported,35106,2004
Cleared,0,2004
Reported,34355,2005
Cleared,0,2005
Reported,33776,2006
Cleared,0,2006
Reported,33292,2007
Cleared,0,2007
Reported,34195,2008
Cleared,0,2008
Reported,32062,2009
Cleared,0,2009
Reported,28402,2010
Cleared,0,2010
Reported,26814,2011
Cleared,0,2011
Reported,26248,2012
Cleared,0,2012
Reported,25688,2013
Cleared,0,2013
Reported,24133,2014
Cleared,0,2014
Reported,24698,2015
Cleared,0,2015
Reported,30193,2016
Cleared,0,2016
Reported,29737,2017
Cleared,0,2017
Reported,27420,2018
Cleared,0,2018
