Label,Value,Year
Reported,2154,1985
Cleared,550,1985
Reported,3241,1986
Cleared,798,1986
Reported,5085,1987
Cleared,1044,1987
Reported,5227,1989
Cleared,0,1989
Reported,6043,1990
Cleared,867,1990
Reported,7251,1991
Cleared,896,1991
Reported,8787,1992
Cleared,777,1992
Reported,7162,1993
Cleared,843,1993
Reported,6794,1994
Cleared,716,1994
Reported,5736,1995
Cleared,663,1995
Reported,4746,1996
Cleared,0,1996
Reported,5408,1997
Cleared,0,1997
Reported,5291,1998
Cleared,801,1998
Reported,4877,1999
Cleared,0,1999
Reported,4533,2000
Cleared,735,2000
Reported,5132,2001
Cleared,747,2001
Reported,5414,2002
Cleared,740,2002
Reported,4838,2003
Cleared,703,2003
Reported,4724,2004
Cleared,663,2004
Reported,4936,2005
Cleared,670,2005
Reported,4321,2006
Cleared,648,2006
Reported,4817,2007
Cleared,683,2007
Reported,4029,2008
Cleared,625,2008
Reported,2721,2009
Cleared,533,2009
Reported,1973,2010
Cleared,312,2010
Reported,1862,2011
Cleared,355,2011
Reported,1639,2012
Cleared,250,2012
Reported,1577,2013
Cleared,284,2013
Reported,1981,2014
Cleared,333,2014
Reported,2316,2015
Cleared,432,2015
Reported,3027,2016
Cleared,545,2016
Reported,2925,2017
Cleared,515,2017
