Label,Value,Year
Reported,55,1985
Cleared,47,1985
Reported,46,1986
Cleared,42,1986
Reported,37,1987
Cleared,35,1987
Reported,51,1988
Cleared,39,1988
Reported,50,1989
Cleared,45,1989
Reported,56,1990
Cleared,50,1990
Reported,72,1991
Cleared,61,1991
Reported,76,1992
Cleared,65,1992
Reported,98,1993
Cleared,84,1993
Reported,103,1994
Cleared,83,1994
Reported,119,1995
Cleared,74,1995
Reported,92,1996
Cleared,44,1996
Reported,116,1997
Cleared,43,1997
Reported,109,1998
Cleared,56,1998
Reported,99,1999
Cleared,45,1999
Reported,164,2000
Cleared,97,2000
Reported,142,2001
Cleared,90,2001
Reported,137,2002
Cleared,84,2002
Reported,99,2003
Cleared,71,2003
Reported,124,2004
Cleared,78,2004
Reported,171,2005
Cleared,118,2005
Reported,138,2006
Cleared,96,2006
Reported,183,2007
Cleared,116,2007
Reported,136,2008
Cleared,80,2008
Reported,110,2009
Cleared,73,2009
Reported,132,2010
Cleared,96,2010
Reported,109,2011
Cleared,78,2011
Reported,128,2012
Cleared,81,2012
Reported,140,2013
Cleared,89,2013
Reported,116,2014
Cleared,85,2014
Reported,113,2015
Cleared,98,2015
Reported,118,2016
Cleared,75,2016
Reported,109,2017
Cleared,95,2017
Reported,93,2018
Cleared,76,2018
